income,age,debt_ratio,employment_years,credit_history_length,past_defaults,default
59554.42041632573,38,0.3378749980320366,16,28,0,1
66441.64621533972,21,0.30592898415736436,12,12,0,1
59778.15992102796,49,0.40515286568448716,25,9,2,1
43739.7125547974,49,0.38493357225155445,8,10,0,1
76465.5983135541,39,0.39787025470830484,4,28,0,1
64515.230462235086,64,0.35462123689558434,38,13,0,1
60352.26503867315,60,0.5969067254786652,32,20,0,1
40492.679454435,26,0.23141093097649917,3,20,0,1
86070.15863869518,64,0.7767850339568105,27,13,0,1
73294.0549066622,59,0.7499219872250523,25,27,0,1
48941.58325265396,66,0.4811865662842164,3,26,0,1
80036.49707363875,28,0.7821839722228381,15,29,0,1
50048.58323229586,44,0.2977160560242347,36,29,1,1
44359.93014977926,40,0.11405236456317357,21,22,2,1
44805.93765039426,34,0.5953663400238585,35,9,0,1
24578.628938238173,25,0.46632752557177237,37,24,0,1
69430.84760836411,61,0.5537316370366966,34,10,0,1
23377.102433232998,60,0.8194715272147225,24,19,0,1
35431.12337468474,54,0.8759404588527547,7,6,0,1
20000.0,36,0.6075625118044824,16,29,2,1
58278.60614418214,65,0.7112444718819507,17,7,0,1
56993.59079456256,27,0.16704674678973142,11,15,1,1
53466.075736272716,36,0.2285724679132045,32,22,0,1
39148.446106588475,27,0.6865638439623812,22,19,0,1
36555.3249312672,47,0.4450923651104016,11,14,1,1
69287.39727093148,34,0.4567722163235246,10,16,1,1
48988.96136583025,34,0.34688614530834927,12,14,0,1
66327.1664307229,64,0.5858851067821951,34,29,0,1
42295.02627751555,53,0.2481320363329621,26,29,0,1
63621.25485542165,53,0.6015330234511165,24,25,0,1
86065.56074632128,64,0.23903908570819177,39,20,0,0
71723.31600785567,40,0.15106082776777088,2,2,0,1
51751.723635670394,67,0.3642861509592489,24,9,0,1
65143.979407118546,56,0.2849122736078782,9,3,0,1
55186.69650939574,27,0.8111933108450659,16,6,0,1
60157.60369389456,52,0.1439627630949013,2,5,0,1
53487.77895702993,68,0.2412909540592983,21,14,0,1
56713.29588229218,23,0.5389756844664396,37,29,0,1
64241.86706148351,59,0.4848537526779789,13,15,0,1
40132.826008360986,49,0.13668161469976126,26,18,0,1
39682.42346020043,44,0.10580194241211559,19,17,0,1
32229.14892337578,42,0.8904543535689199,17,9,0,1
27994.577909925803,26,0.6270677602870706,12,19,0,1
35654.346155590414,68,0.3923249047212455,5,23,1,1
63189.250136082585,44,0.4763457981305931,9,25,0,1
42144.24969016232,60,0.31324009636342953,36,9,0,1
70272.28928462192,43,0.3758990269545678,28,28,0,1
60694.27497505124,58,0.6192355738145712,5,16,0,1
20629.91573123893,30,0.8062494390938966,38,26,0,1
73099.51168443379,36,0.2473040184649479,10,6,0,1
76215.9729118342,31,0.772289204308255,24,8,1,1
40122.74650330293,52,0.19724530361461526,29,25,0,1
68403.83085789983,65,0.27199377887071297,19,3,0,1
42870.03525181602,26,0.1297402304397168,36,22,0,1
61953.40753496671,44,0.21264948967439956,15,5,0,1
34710.031860900686,53,0.8338425163712405,30,7,0,1
24137.87094930846,32,0.46755099729470284,28,23,1,1
52343.65620774063,47,0.16213268942268286,5,25,0,1
57525.421074503276,58,0.867781470431169,28,1,0,1
52046.406127707916,38,0.8031938462069201,31,22,1,1
36319.388835548816,65,0.703746016694513,8,21,1,1
52002.01875737726,59,0.8467782335580463,36,4,0,1
65385.89505161468,33,0.2761035366686113,22,26,0,1
59102.13939754926,60,0.769095434408069,15,28,1,1
63650.02061198427,50,0.651992957083445,17,16,1,1
46597.695990915345,69,0.7958073996541507,18,27,0,1
83434.35829432319,61,0.7375292525941038,1,14,0,1
36476.533268904386,33,0.37719605054146,9,1,0,1
69751.20594173437,54,0.7195188296138045,11,4,0,1
83637.82185919923,56,0.3099650423879122,17,10,0,1
69618.16185497791,50,0.36287373042244386,18,11,0,1
55949.5154587034,45,0.18632457377838094,37,7,1,1
49434.05906674042,22,0.848061292784375,36,4,1,1
80721.75302092513,56,0.3328026907202253,26,1,1,1
31540.50149476654,38,0.5164979721371615,13,26,0,1
40597.51479240713,25,0.4130662691729542,33,1,0,1
52048.84469016557,39,0.8679424964668012,1,17,0,1
84753.07515023997,62,0.36803933675078593,32,27,0,1
67595.35272081791,38,0.7228366571381513,18,10,1,1
40639.084829795094,52,0.784332923704944,26,5,0,1
53793.84589230193,41,0.4484851979847727,29,7,1,1
47713.53711807411,30,0.402537451562345,6,25,0,1
45804.2201553293,57,0.6981966567461024,26,8,0,1
79577.79117113558,69,0.8303167842449873,20,2,0,1
32565.13741472989,42,0.7039453864577906,6,9,0,1
92175.61711468747,33,0.2817010924734925,24,4,1,1
76564.59380369246,37,0.8106461979501643,37,12,0,1
81817.23341207395,29,0.41006533394946654,17,26,1,1
50741.209759494835,44,0.5609835294223474,32,11,0,1
57001.18561841781,64,0.7651484954341689,32,5,0,1
31336.963709505762,34,0.25071581392039377,31,12,0,1
49506.75185866394,66,0.7276081085420425,24,27,0,1
69873.09695286302,28,0.5769302383285421,13,21,1,1
85921.26123562793,57,0.8146733134620866,37,4,0,1
37856.863663950964,39,0.23757632147483437,37,13,0,1
52689.881260294685,48,0.4365457896327428,3,22,0,1
56974.015595349556,66,0.76627447429347,17,1,0,1
32084.215956150296,61,0.11538536276540814,9,18,0,1
71826.98483516801,50,0.1897610934125143,34,4,0,1
45520.19336514782,27,0.8924521702053878,34,4,0,1
56092.19297645952,46,0.3243153428722805,39,8,0,1
50961.01256176244,60,0.8804345549791627,22,25,0,1
44213.22988560652,66,0.24602524080693913,24,28,0,1
59859.10029038891,66,0.3888755544058685,0,20,0,1
55687.80842863955,31,0.7022955556028565,17,6,0,1
52562.84235442669,34,0.6262227257905428,14,4,0,1
45430.767566393144,41,0.5648979199432445,24,4,0,1
66390.4934156591,28,0.523919340644006,31,28,1,1
93072.3453698457,23,0.7747523549317922,19,11,0,1
62797.74465678255,48,0.2879588502667142,16,28,0,1
79922.36429822259,49,0.4539767415948147,10,9,0,1
32195.561496930746,43,0.22436183372516583,12,14,0,1
63155.22878587539,38,0.5767532765845635,24,4,0,1
38052.633620578665,55,0.30043553941705614,19,13,0,1
30461.50144936197,33,0.3670736514747087,24,6,0,1
45212.57185081927,32,0.4770005732988225,30,13,0,1
83837.98668827146,67,0.12141646856250228,0,25,0,1
79000.31657339292,25,0.17355034873667013,15,3,0,1
64860.094441088,59,0.6487433765665757,27,23,0,1
29345.988802201384,31,0.44317598457400587,20,7,0,1
56074.386972241264,31,0.7918321775999163,29,1,0,1
66034.00017803471,67,0.6557376029153595,2,11,0,1
63510.72459157196,62,0.10648075331785796,33,2,1,1
23124.128330385087,67,0.5933698646137079,5,5,0,1
42193.64303960257,51,0.17497989284777316,28,24,0,1
58718.44471702567,51,0.7247465438323955,2,22,0,1
70725.8181903438,33,0.8932061506228016,32,14,0,1
20000.0,34,0.5249590353932092,10,29,0,1
56757.52049040283,69,0.6462236001553043,4,13,0,1
62860.975397579045,65,0.2898513287158012,31,16,0,1
76992.23977032426,62,0.4500781950030349,17,23,0,1
73857.15168474874,45,0.784876265789107,19,15,0,1
71651.4263761761,53,0.23393835819700098,38,3,1,1
44001.189865961314,53,0.3124284844910097,39,6,1,1
21839.957257533846,35,0.45634694022882416,27,9,1,1
52138.94485877198,36,0.6697991134752111,12,3,0,1
80032.6365041712,64,0.40070716383653904,25,13,0,1
87869.09055048863,58,0.8421858238264032,15,29,0,1
74210.98204595571,26,0.17556564101497535,24,13,0,1
68586.81645603469,64,0.396643358035878,9,22,0,1
67592.79296771932,45,0.6671632987427375,28,7,0,1
48877.62506478439,35,0.280789412529194,37,5,0,1
57398.7941289276,24,0.6251305073837383,19,26,0,1
93381.39051652662,24,0.23137356658187677,25,29,0,0
41148.83988416247,50,0.1447842278893491,31,8,0,1
92295.57581419703,54,0.1968125733989191,38,8,0,0
53559.43691015883,47,0.8439878265073077,37,22,1,1
86508.64218190157,51,0.5414007063516411,23,7,1,1
31863.699810049235,52,0.7370766203837192,30,19,1,1
71718.08402329298,64,0.36612360072404104,39,29,1,1
45264.597281047565,59,0.5741269183083574,11,7,1,1
31694.65616151625,29,0.49596170696399333,35,23,0,1
64370.680848218915,61,0.8565903675218353,9,4,0,1
80189.43577191938,28,0.6980597088432883,5,10,0,1
43101.17122813007,34,0.6844341051972632,6,13,0,1
30019.680790831975,53,0.13708261554742363,30,4,1,1
58163.1047133009,43,0.5397357352029529,26,19,0,1
58251.29342445638,41,0.47359316312145194,7,10,0,1
70966.39255108997,32,0.8422738132849557,2,7,0,1
78991.89142728977,22,0.3058735905516258,39,5,0,1
58811.69637455012,33,0.3158667626328755,20,3,1,1
97110.06629588526,24,0.42907699910520036,0,22,0,1
64484.69489070583,40,0.29469577072510084,14,28,0,1
53071.46987986201,68,0.2033471342469996,6,22,0,1
27768.652817943443,34,0.7859318773206406,14,22,0,1
54746.80959367665,50,0.5466212195231327,24,2,0,1
53272.261091777276,49,0.7890901751652535,2,29,0,1
79206.0959256294,28,0.7649078123229568,29,11,1,1
69249.67248133708,32,0.32563388383173686,13,10,0,1
36412.617567347654,61,0.5381899554594192,3,28,0,1
63445.08772822075,58,0.16657416219205637,35,23,0,1
73430.62343458107,46,0.8322015072246067,2,13,0,1
90560.62718775665,22,0.4234101720521225,4,7,0,1
77750.07934828119,60,0.4149409471112171,24,10,0,1
75216.93308622956,34,0.34220429649436257,30,28,0,1
61201.71989230327,26,0.46853099576856305,10,4,1,1
67766.24010846899,62,0.30140750923635845,7,27,1,1
84990.09801412317,60,0.3998818182374436,25,22,0,1
33344.45205040701,51,0.7399576388679056,1,20,0,1
53011.21345566088,37,0.7674044028681375,27,16,0,1
44548.62502487519,45,0.3433459821028129,9,20,0,1
67583.06237452249,52,0.47521154444223035,38,6,0,1
84604.44351301575,32,0.7990558210240418,36,9,0,1
48060.514265578524,69,0.14213866546375772,38,28,0,1
20000.0,33,0.8113159695966283,20,13,0,1
51755.5850995106,39,0.27534747652186536,27,7,0,1
78269.47464034813,64,0.6428313953715007,37,18,1,1
70752.5980589976,68,0.5660413571076802,32,14,1,1
68563.72495621152,45,0.5423525985514017,10,22,0,1
54400.13396251041,51,0.7874881798022572,0,5,0,1
34419.385275604276,57,0.18125771491572903,32,22,0,1
70305.88643248935,45,0.37762242026050885,2,13,1,1
43314.36379930751,36,0.5306021970758125,25,24,0,1
103681.93466760912,58,0.7490310831568319,14,8,0,1
71410.14416709032,63,0.2731544667293372,13,15,0,1
48387.03394892098,69,0.7423438730994211,22,19,2,1
47772.29505222743,43,0.41971078599514866,7,9,0,1
58141.11586772824,34,0.25113108514695637,35,6,1,1
55209.961559565,26,0.7071891523547861,19,23,1,1
82336.67551059909,45,0.17271912117963828,5,25,0,1
63728.32339488093,43,0.5118138992603544,32,14,0,1
45367.36522182944,63,0.15110062708951075,27,29,0,1
97808.81370311565,32,0.3851342841262301,37,23,0,0
60986.166630404456,33,0.5808614392051141,29,10,0,1
75376.79351937794,56,0.5448924331897705,16,9,0,1
47835.46985110482,59,0.42372433432373324,8,17,0,1
67262.31255489046,54,0.4432383951776926,27,13,0,1
66222.1998228639,26,0.28141564268061325,6,17,0,1
22207.01415807694,58,0.4647060707392824,27,19,0,1
100305.5022092128,60,0.8626038845766674,16,13,0,1
85812.88921845095,28,0.7803623342270324,39,9,1,1
52056.09367708025,28,0.21618629526107505,4,1,0,1
37954.605190882896,60,0.12382462985673676,4,1,0,1
66951.23227607104,53,0.8468194501733045,13,5,0,1
61733.95398828793,54,0.5213997999045982,5,8,1,1
67113.37897126458,64,0.5302702585194462,6,18,0,1
63831.54792388179,35,0.7245743965652179,16,4,0,1
70124.81978611852,56,0.3517511790970612,8,22,0,1
88946.11398783613,55,0.48552605506880175,30,1,0,1
71362.06410257293,66,0.8749303305173901,21,15,0,1
39006.89002180118,42,0.6377189495459257,8,20,0,1
87251.25705424904,43,0.22299602559662876,15,4,0,1
92812.29126976574,60,0.20658139838748266,35,25,0,0
123041.1346902417,65,0.2634118066664043,33,9,0,0
37530.119335208045,42,0.713369339536574,12,22,0,1
64857.6402630055,25,0.33630160307249285,18,24,0,1
20000.0,51,0.11711107734006383,11,28,0,1
71062.98312758419,33,0.8553394908045295,35,26,0,1
49035.994036664546,48,0.23577073311592855,9,20,1,1
98468.91589649906,40,0.10764654891845488,15,10,0,0
44507.70059962836,53,0.2897052819066584,27,24,0,1
26216.339240654765,36,0.288023029694507,18,15,1,1
50574.7251859496,49,0.43760420067657846,39,3,0,1
20490.24457565725,43,0.8363118652000295,5,2,1,1
75021.9890901462,44,0.8033479342232783,3,22,0,1
20000.0,54,0.46551564398594236,29,5,0,1
60569.15162366318,27,0.4287199239934453,38,24,1,1
20000.0,58,0.5440072691798811,30,1,1,1
53594.04390926716,57,0.29476320957741264,26,11,1,1
92867.56311609068,24,0.1417479935730903,20,12,0,0
67212.9578287159,54,0.8513793089369653,36,26,0,1
42730.12790070132,62,0.2493591879017382,8,3,0,1
59375.93022121832,42,0.2587205833965731,34,23,0,1
60360.33744088893,25,0.4779682630831581,20,29,0,1
69452.60691686811,62,0.4932906758722646,16,16,0,1
32662.83273438347,43,0.11474736776059356,23,26,0,1
71851.34547694662,35,0.21836379101917658,30,14,1,1
20000.0,51,0.40252385484859343,5,12,0,1
47402.30895272379,29,0.6469845548084312,34,20,0,1
50234.52315096911,63,0.28273476546554865,36,26,1,1
72666.53652142477,45,0.43841155699341017,12,16,1,1
60452.61705353738,45,0.5458760517731734,24,21,1,1
31888.73892287427,69,0.8108739956986336,31,8,0,1
40300.137483659695,41,0.36085640186169865,0,17,1,1
63973.600190948135,29,0.20684661269078683,34,17,1,1
58418.65316270888,68,0.4914177807180866,18,28,0,1
48417.51780728507,58,0.6973772813472496,11,7,0,1
50383.32420976041,42,0.18788780564218677,39,15,0,1
73923.35994318579,63,0.4397467933575684,39,29,0,1
49646.14854261571,43,0.11422811300998675,19,28,0,1
58238.175119418534,69,0.12684734531780092,32,9,2,1
103398.73176161086,24,0.4863626905733325,28,4,0,1
31526.34726232154,49,0.33855783852074356,15,8,0,1
22963.145368506826,35,0.7760858392043297,13,10,0,1
75671.79329597214,21,0.5817234449011635,6,15,0,1
46427.138774117935,50,0.46314636939439235,5,23,0,1
53635.249445147594,49,0.4263482968434371,20,18,0,1
44376.872437377715,40,0.4977963841516506,35,14,1,1
54803.99718464975,53,0.13235106497012908,21,5,0,1
91970.76224192683,61,0.814234685136528,39,9,0,1
76042.56917236239,64,0.8986425245871666,18,13,0,1
77244.47023773954,56,0.24518969988695893,24,29,0,1
31675.45888414709,42,0.1963063718196958,2,25,0,1
36976.925268942614,33,0.2148619707588762,35,19,0,1
20000.0,27,0.6288216465874937,33,11,0,1
43812.38357834492,28,0.6291526707606198,10,12,0,1
79134.06372771316,48,0.7783393298227288,26,3,0,1
70338.93031496742,65,0.7014611107410026,1,2,1,1
55569.73474095752,63,0.4597517386954718,5,23,0,1
59553.99432563894,29,0.5902842892522551,1,22,0,1
46222.28914849189,45,0.6506277362944063,16,15,0,1
64095.177648035686,36,0.5101891762281802,39,5,0,1
75317.56558961229,30,0.48052078756130934,13,7,0,1
27682.264251790544,31,0.6160779565141226,9,4,0,1
65992.95375674697,51,0.5459796391805231,32,5,0,1
78648.69741909334,32,0.6151538442687283,11,25,0,1
51697.99422073261,51,0.5902838191706911,31,16,1,1
74014.01224241167,34,0.6753572484109237,23,15,0,1
116293.08888945106,64,0.6142428070263009,13,27,0,1
57913.144140262164,52,0.5157939891498139,4,16,0,1
67866.14100010647,37,0.6454374490275092,4,25,0,1
45238.85832677217,55,0.4595855721483425,31,4,0,1
63625.023252041006,21,0.29333698077808085,32,6,0,1
69205.43249964608,49,0.10113457610713238,3,18,0,1
63896.84680540276,24,0.5479713177166746,29,3,0,1
39606.09360582287,43,0.5725241812869128,16,25,0,1
64127.23542650901,48,0.8776391718205715,2,22,1,1
89243.91877435273,36,0.3891826672754205,12,24,0,1
68972.71529029055,32,0.4153065942626494,35,27,1,1
79239.74378143682,41,0.26143966507375216,17,5,0,1
55259.760599747446,65,0.15642743618985755,22,2,1,1
74998.00478847421,37,0.7182435942893924,34,23,0,1
65585.35676433051,60,0.29974485147146,32,16,0,1
40981.78540625536,33,0.5871238888240303,35,6,0,1
66370.42009597749,52,0.6502184284363852,16,27,0,1
40166.06673119379,57,0.4769893498333182,38,15,0,1
47342.39450230416,35,0.8010816904217534,33,18,1,1
63786.56614584748,32,0.455035872783783,11,6,0,1
65944.88546760248,69,0.3279268984334121,4,13,0,1
36215.35069845742,35,0.8168124183692979,39,24,0,1
81079.71542365753,54,0.7892514273999652,26,13,0,1
71440.12556600946,26,0.23123195766113042,39,1,1,1
45905.431287782325,37,0.12076881468313677,12,16,0,1
29248.304071016493,68,0.17198844507969657,25,4,0,1
57101.90841837137,69,0.32923791884305365,13,17,1,1
51081.12572277679,40,0.8778078413933685,31,18,0,1
62262.809141060454,29,0.5468129225286601,10,16,0,1
52737.66677688867,25,0.3986093856234151,37,1,1,1
20000.0,43,0.8109728756901972,15,6,0,1
52233.061233976834,53,0.4625090651827998,21,11,2,1
53887.61777863374,58,0.3521909027208169,15,6,0,1
72673.22049548118,34,0.852975622996526,12,17,0,1
46036.006507779006,37,0.7796141329541424,11,4,1,1
93573.49346745132,39,0.7749347003355528,17,14,0,1
21767.18898696486,53,0.5098277944401705,28,14,0,1
86223.3499560525,21,0.731550719052364,17,20,0,1
55513.62058243791,33,0.2434826874116415,1,8,1,1
77191.69744687113,66,0.5585783660449949,1,22,0,1
61596.02968117466,47,0.8870767382780366,2,2,0,1
82791.11072050939,26,0.3327667444143694,28,5,0,1
52252.76070894377,26,0.7354818633981401,7,4,1,1
38027.591496443754,53,0.4923827257664538,10,10,0,1
88410.08574542127,50,0.13184454657766986,11,20,0,1
57730.38708235718,66,0.7104155182525339,31,28,0,1
64431.16947248421,55,0.23485531551369024,3,24,0,1
84695.03828089591,43,0.6051788537062002,8,21,1,1
39360.89515811131,30,0.16853135523757834,23,3,0,1
71909.81795278515,39,0.8574939179967719,15,16,0,1
48202.10487074218,48,0.33337910974428875,16,10,0,1
57356.61288711256,43,0.2811717533419159,21,28,0,1
61445.57930768578,24,0.20330912325306746,6,15,0,1
29995.56277106128,40,0.8568017546712382,9,4,1,1
44423.259143591305,39,0.6695229939530442,28,1,0,1
87021.45784826278,62,0.6933287109744709,35,22,0,1
77723.82377169591,47,0.49952364910419567,23,27,1,1
58747.2084534553,54,0.4797822282163867,13,29,0,1
64862.469170257864,24,0.1880169943931813,13,15,0,1
54115.14988727085,58,0.5478728764671934,24,10,0,1
87131.66771655963,27,0.2975331960870323,21,20,0,1
55992.94844411672,68,0.8817162662403247,22,22,0,1
64636.84184269696,27,0.7372647520121179,31,18,0,1
82920.6028828413,46,0.43039364815431014,25,16,2,1
44452.57030308187,46,0.22107300695322643,26,21,1,1
91175.78368993787,39,0.7282653529110272,11,27,1,1
29390.771805132463,29,0.1976430136650528,18,9,0,1
92592.84262225596,40,0.25146700279765644,18,24,0,1
52546.48832096051,62,0.26921641419538195,33,19,0,1
55146.02504349437,65,0.5455125106184755,31,17,0,1
22199.79657634114,36,0.729645323192293,28,10,0,1
50904.105652446146,37,0.3514519029797538,20,19,0,1
39203.86937946231,42,0.16773585142023154,34,8,0,1
47847.07309253055,33,0.4716307708195354,4,27,0,1
57253.78068422241,32,0.6984881929279484,11,19,1,1
79155.8322894581,30,0.2773310744699107,6,5,0,1
64152.06702801251,21,0.2759396384314994,1,2,0,1
66153.53306802228,52,0.8577816218773687,24,15,0,1
38089.612223088756,50,0.8633229816953424,9,17,1,1
42384.9182079454,28,0.8923725856492611,37,27,0,1
95974.50036702624,41,0.7461276812598241,5,10,2,1
45295.97930473507,42,0.25054733533435647,26,21,0,1
93124.16504114591,38,0.2695852166394091,34,21,1,1
55138.77602238267,22,0.3721801932179136,9,22,0,1
60045.75872287008,68,0.35450602506679274,8,2,0,1
81407.3032045986,64,0.8652221992624073,19,9,0,1
85437.84843877313,29,0.7312591863053549,36,2,0,1
57783.74879441825,23,0.6792070337292431,34,18,1,1
52235.13892956922,46,0.24877057924650547,36,12,0,1
58881.59102955574,41,0.8276204474898637,39,15,0,1
66759.15056464236,50,0.762296303604939,7,21,1,1
77826.07373739511,48,0.23091347306233898,30,25,0,1
60084.59717988303,56,0.7969362655687781,15,20,0,1
72377.72596046307,46,0.317798029096377,27,6,0,1
92767.19464541881,54,0.16469579666568485,5,18,0,1
67626.1922452957,28,0.625457845211368,31,13,0,1
66233.05712009556,30,0.6230437275074645,27,4,0,1
29621.783498198645,68,0.17594560765249448,10,12,0,1
20000.0,63,0.3550814471492659,22,9,1,1
67767.51458460337,34,0.8942515698044309,29,2,0,1
58103.51537438256,60,0.6427413336069895,8,16,0,1
49704.346501705164,35,0.6840601332826634,27,1,0,1
64870.604083726896,37,0.27033382848344456,23,4,0,1
58791.92541606184,38,0.16302565680313147,27,15,0,1
82555.60501267797,52,0.3215213517927501,23,20,0,1
61722.21736517956,58,0.29911870815455355,14,1,1,1
45061.53429859665,43,0.28763528059844246,38,20,0,1
79803.32477918579,66,0.2542034575096317,32,15,1,1
55657.37850107595,43,0.5598045525243235,33,3,0,1
70530.73367344614,55,0.3624827806734574,21,13,0,1
50451.78587614399,59,0.7562760120380244,28,18,0,1
47003.46229005127,35,0.24715793427790722,33,13,0,1
61683.364603713926,44,0.47170165669483566,9,10,0,1
60256.5728708737,48,0.110926269140864,29,20,0,1
69596.54070733667,36,0.48534585796415364,10,24,0,1
54627.08493380515,36,0.14467057670117953,33,7,0,1
23272.804324592056,60,0.8821788094981149,20,25,1,1
51344.522328232226,59,0.7324737029203303,12,8,0,1
75876.3693428763,26,0.49208918130916435,24,1,1,1
54052.47841513787,22,0.1692698865434802,20,28,0,1
55072.33194970904,33,0.5739563526323315,0,18,0,1
79727.53011811874,64,0.707011000561502,4,12,1,1
45760.53545482155,67,0.25257380240379623,21,18,1,1
29143.935635142007,29,0.5545666726299927,6,28,0,1
56787.37760949011,54,0.7513687187062944,12,24,0,1
50316.52097502526,37,0.7145982221170532,22,12,0,1
40675.07360493492,47,0.7423936142937223,20,20,0,1
56492.43088202619,49,0.8034587398957759,5,9,1,1
69830.11294493567,57,0.8501456817275762,19,2,0,1
59814.22876864368,63,0.4244169241628287,11,14,1,1
66139.62145372476,42,0.5550152820183019,39,4,1,1
96268.15397030846,44,0.7325276208364887,8,29,0,1
53142.422768848715,27,0.6577118511566266,27,29,1,1
65566.9726928934,54,0.896416182611503,10,15,0,1
49815.73274801731,68,0.11094212088371531,31,17,0,1
43072.805602260545,32,0.38410657225263256,10,19,0,1
48301.8469316446,43,0.324822341016162,23,6,0,1
50424.82856956623,35,0.3098526801324277,14,9,1,1
67189.51595094251,53,0.27802382599910863,34,27,1,1
106981.51573401515,33,0.6672990726521832,16,17,0,1
45679.131274483196,43,0.16780757862025747,24,15,1,1
51667.49388769075,58,0.6932870671546707,34,5,1,1
58737.539737775034,52,0.6547406736130188,18,28,0,1
67915.97697419494,65,0.3006433060007171,30,18,0,1
65271.0162390957,55,0.302267026532129,16,23,1,1
85681.91587896235,21,0.6030884682756017,22,4,0,1
20000.0,67,0.7097368843869423,0,21,0,1
20000.0,65,0.8011884904698924,9,24,0,1
50082.43655979702,25,0.7817116510835806,7,2,0,1
81946.00375087417,33,0.8719063953310825,25,19,0,1
28687.039367888076,25,0.565107916269209,33,27,0,1
20000.0,52,0.8269244490722877,18,5,0,1
71423.58812438417,41,0.7468106186083286,13,26,1,1
64873.14447405429,44,0.8157340994512109,7,4,0,1
38195.8318640114,38,0.10930128102829331,0,5,0,1
40289.2079855814,41,0.8727223934926488,24,19,0,1
40605.125607306516,30,0.4788241302771826,23,13,0,1
62210.7063494788,44,0.7385463916598743,19,16,1,1
47473.694476339864,60,0.2017632954702247,29,12,0,1
69881.27837951039,67,0.4167528766511793,4,9,1,1
20000.0,41,0.3171685304167927,2,24,0,1
42862.96269744402,45,0.33332701640074963,31,16,0,1
37478.920781778994,43,0.1986044959607054,16,14,0,1
54873.18643255016,42,0.7446110660344056,4,22,0,1
49239.04483019723,24,0.10739385166486254,10,1,0,1
75956.87559791534,54,0.35000436558816206,37,20,0,1
22813.264566798847,26,0.23952843457313203,3,23,1,1
60909.82952661504,48,0.5712311524866724,38,26,0,1
71166.72846423411,51,0.3034019220916351,18,21,0,1
97132.9487312391,55,0.3071987636224798,38,4,0,0
50364.680578130494,59,0.49067051519625504,22,9,0,1
66489.17208705033,62,0.6221512314727405,16,24,0,1
23922.744148752703,43,0.19704376365213092,12,19,0,1
20000.0,26,0.24040916197239692,26,14,0,1
76895.487515634,36,0.2977397956756141,0,22,0,1
59888.794127038585,22,0.8789985712943684,1,12,1,1
83570.25379596846,44,0.41772199995433634,17,28,1,1
32531.94222060502,37,0.5791920725048212,35,4,0,1
70398.04279057505,65,0.2932342501727823,32,7,0,1
97376.35681087707,21,0.49236762012599034,35,17,1,1
68394.11216714531,26,0.15929533950876645,1,1,2,1
65531.630111820974,25,0.12779371673786155,3,14,2,1
60171.121616487,65,0.4749868214571682,15,15,1,1
28582.370857481757,49,0.41892743001472965,3,12,3,1
87111.45871420696,32,0.20950425575346215,8,12,0,1
47782.84720389868,59,0.6500811431365869,20,6,0,1
70089.66512766034,67,0.8943227927194116,22,26,0,1
28739.31386857493,23,0.41651745695736997,1,27,0,1
36410.80670984439,68,0.5996469087339156,2,29,0,1
88701.74798444471,21,0.8703807538915885,22,13,0,1
53053.95422084314,47,0.7652279779575002,25,16,0,1
89065.50952085089,68,0.4708417786421486,6,14,0,1
58435.38681882965,44,0.6899915875679354,35,7,1,1
23162.04454084285,64,0.20250803220041924,32,29,0,1
77841.3519946344,39,0.5096830843710394,35,25,0,1
48202.15364488785,28,0.32324822174394924,3,16,0,1
73973.77627034087,64,0.2289309503169289,22,23,0,1
60504.21735080164,67,0.4410247250036279,24,9,0,1
29137.635441142593,22,0.20481164354689155,25,26,0,1
63285.89530741138,50,0.6591880865395885,27,14,0,1
103924.46284305598,50,0.4649920352426684,27,25,0,1
69859.72917028918,69,0.5249157060517311,20,24,0,1
58849.644939890735,59,0.21710075093452563,9,7,1,1
81506.86803913795,65,0.2118173288747956,26,12,0,1
64213.36930406222,52,0.5667323482080993,14,3,1,1
64190.68460525588,21,0.888007798263557,16,27,0,1
38167.49655681795,58,0.1770004665901805,38,14,0,1
64676.960515791965,33,0.328585142852625,34,19,1,1
80708.8683283389,31,0.7955672932303101,4,11,1,1
43278.7569579995,30,0.15781760980418957,15,5,0,1
88489.91642493896,68,0.800708577093561,22,23,0,1
58165.87951709748,46,0.519428786699801,38,13,0,1
42244.60976922919,40,0.4266134191411407,8,28,0,1
79952.64153840489,37,0.34774445148116473,32,10,0,1
54264.11528523461,37,0.33769372650227353,34,7,0,1
75190.29774972216,24,0.344642065959583,39,17,0,1
54164.82735482926,25,0.8078424647681567,23,16,1,1
58803.47712940192,43,0.6790361841398285,23,8,2,1
69871.20408668583,66,0.6357784062649204,23,17,0,1
65817.94115180011,30,0.7389993191616007,18,13,0,1
20089.36439096523,66,0.305691730403316,38,11,1,1
37575.12519811216,48,0.5944342496654046,24,20,1,1
78588.1996958163,53,0.4680529911663608,30,18,1,1
57357.268221969054,63,0.7259533081601547,37,5,1,1
49525.37394457156,46,0.3474048883786284,24,6,0,1
32828.51969485052,68,0.6145428934959166,26,20,0,1
38405.27357448303,49,0.8057699294538508,31,14,0,1
20000.0,47,0.421720380955943,10,12,0,1
57974.38562596934,38,0.15329766989396917,4,29,0,1
48031.24838837906,60,0.5128406578734342,32,4,0,1
40668.242180293695,30,0.37677799024562075,18,7,0,1
58637.531496640935,62,0.6377803044377399,15,11,0,1
